identifier,identifier 2,filename,repository,repository_location,collection_identifier,collection,title,title_initial_article,name,item_type,internet_media_type,digital_origin,language,language_of_cataloging,form,genre,extent,date_text,date_single/start,date_range_end,date_qualifier,public_note,place_of_origin,shelf_locator,subject_local,subject_topical 1,subject_topical 2,subject_name 1,subject_name 2,subject_geographic 1,subject_geographic 2,project_title,project_URL,object_in_context,file_thumbnail_URL,rights,record_source,record_creation_date,cd_phase
cDanielNatPol:20,0012_003299_000794_0001,daniel_NationalPolitics_0024.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","First, let me say I am no Jimmy Carter",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,1994,1994,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,Marriage counselors | http://id.loc.gov/authorities/subjects/sh85081467,Peace treaties | http://id.loc.gov/authorities/subjects/sh85098958,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A20,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A20/datastream/TN/view/First%2C%20let%20me%20say%20I%20am%20no%20Jimmy%20Carter.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTenn:96,0012_003299_001520_0001,daniel_Tennessee_0106.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","Don't make waves, we are all in the same boat, so to speak.",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Tennessee,Tennessee,Schools | http://id.loc.gov/authorities/subjects/sh85118451,Budget | http://id.loc.gov/authorities/subjects/sh85017602,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A96,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A96/datastream/TN/view/Don%27t%20make%20waves%2C%20we%20are%20all%20in%20the%20same%20boat%2C%20so%20to%20speak..jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielCauses:43,0012_003299_000238_0001,daniel_Causes_0038.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","One picture worth 60,000 words",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Causes,Causes,Inflation (Finance) | http://id.loc.gov/authorities/subjects/sh85066112,Literacy | http://id.loc.gov/authorities/subjects/sh85077482,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A43,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A43/datastream/TN/view/One%20picture%20worth%2060%2C000%20words.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielKnoxvl:105,0012_003299_000677_0001,daniel_Knoxville_0110.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Welcome to Gougeus East Tennessee,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,1982,1982,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Knoxville,Knoxville,Inflation (Finance) | http://id.loc.gov/authorities/subjects/sh85066112,,"World's Fair of 1982 (Knoxville, Tenn.) | http://id.loc.gov/authorities/names/n82114257",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielKnoxvl%3A105,http://digital.lib.utk.edu/collections/islandora/object/cDanielKnoxvl%3A105/datastream/TN/view/Welcome%20to%20Gougeus%20East%20Tennessee.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTaxes:30,0012_003299_001335_0001,daniel_Taxes-Economy_0037.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",So much for balancing acts,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Taxes & Economy,Taxes & Economy,Budget--United States | http://id.loc.gov/authorities/subjects/sh85017604,,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTaxes%3A30,http://digital.lib.utk.edu/collections/islandora/object/cDanielTaxes%3A30/datastream/TN/view/So%20much%20for%20balancing%20acts.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielCauses:144,0012_003299_000339_0001,daniel_Causes_0144.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Flag at half mast on the moon,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Causes,Causes,Space environment | http://id.loc.gov/authorities/subjects/sh85125922,Apollo 1 (Spacecraft)--Accidents,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A144,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A144/datastream/TN/view/Flag%20at%20half%20mast%20on%20the%20moon.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielInternat:238,0012_003299_000535_0001,daniel_International_0106.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",They couldn't agree on a design,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,circa 2001,2001,,approximate,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,International Politics,International Politics,Terrorism | http://id.loc.gov/authorities/subjects/sh85134112,,United States. Department of Homeland Security | http://id.loc.gov/authorities/names/no2002051730,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A238,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A238/datastream/TN/view/They%20couldn%27t%20agree%20on%20a%20design.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielSports:18,0012_003299_001148_0001,daniel_Sports_0020.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Elwood passed away in the middle of Super Bowl XXI,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,circa 1987,1987,,approximate,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Sports,Sports,,,National Football League | http://id.loc.gov/authorities/names/n80098551,Super Bowl | http://id.loc.gov/authorities/names/n99005859,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielSports%3A18,http://digital.lib.utk.edu/collections/islandora/object/cDanielSports%3A18/datastream/TN/view/Elwood%20passed%20away%20in%20the%20middle%20of%20Super%20Bowl%20XXI.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielInternat:230,0012_003299_000527_0001,daniel_International_0097.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",world's leaders are here for Tito's funeral,The ,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,1980,1980,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,International Politics,International Politics,,,,,"Yugoslavia | URI: http://id.loc.gov/authorities/names/n79097346 | Coordinates: 44N, 19.75E","United States | URI: http://id.loc.gov/authorities/names/n78095330 | Coordinates: 39.76000N, 98.50000W",Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A230,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A230/datastream/TN/view/The%20world%27s%20leaders%20are%20here%20for%20Tito%27s%20funeral.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielNatPol:52,0012_003299_000826_0001,daniel_NationalPolitics_0058.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Maybe Al Gore will help reinvent the party.,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,1994,1994,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,,,Democratic National Committee (U.S.) | http://id.loc.gov/authorities/names/n81133513,"Gore, Al, 1948- | http://id.loc.gov/authorities/names/n86130265",,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A52,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A52/datastream/TN/view/Maybe%20Al%20Gore%20will%20help%20reinvent%20the%20party..jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTaxes:31,0012_003299_001336_0001,daniel_Taxes-Economy_0038.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","Clearly, Alan here has played a very large role in our economy",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Taxes & Economy,Taxes & Economy,Economics | http://id.loc.gov/authorities/subjects/sh85040850,,"Greenspan, Alan | http://id.loc.gov/authorities/names/no2010200638",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTaxes%3A31,http://digital.lib.utk.edu/collections/islandora/object/cDanielTaxes%3A31/datastream/TN/view/Clearly%2C%20Alan%20here%20has%20played%20a%20very%20large%20role%20in%20our%20economy.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielNatPol:10,0012_003299_000784_0001,daniel_NationalPolitics_0013.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",New frontiers and bust:  I told you there was a (puff) catch,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,Economics | http://id.loc.gov/authorities/subjects/sh85040850,,"Kennedy, John F. (John Fitzgerald), 1917-1963 | http://id.loc.gov/authorities/names/n79055297",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A10,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A10/datastream/TN/view/New%20frontiers%20and%20bust%3A%20%20I%20told%20you%20there%20was%20a%20%28puff%29%20catch.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielNatPol:292,0012_003299_001066_0001,daniel_NationalPolitics_0306.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","So long, Henry...good buy, Henry...",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,,,"Ford, Gerald R., 1913-2006 | http://id.loc.gov/authorities/names/n79022087","Kissinger, Henry, 1923- | http://id.loc.gov/authorities/names/n79018911",,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A292,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A292/datastream/TN/view/So%20long%2C%20Henry%C2%85good%20buy%2C%20Henry%C2%85.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielNatPol:175,0012_003299_000949_0001,daniel_NationalPolitics_0183.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","If you share your ""bad and good"" list with us, we'll share with you",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,Santa Claus | http://id.loc.gov/authorities/subjects/sh85117361,,United States. Justice Department | http://id.loc.gov/authorities/names/n79038419,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A175,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A175/datastream/TN/view/If%20you%20share%20your%20%22bad%20and%20good%22%20list%20with%20us%2C%20we%27ll%20share%20with%20you.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielNatPol:287,0012_003299_001061_0001,daniel_NationalPolitics_0301.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","""Reagan shot J.R."" may be going too far",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,,,"Reagan, Ronald | http://id.loc.gov/authorities/names/n79059562","Carter, Jimmy, 1924- | http://id.loc.gov/authorities/names/n79021791",,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A287,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A287/datastream/TN/view/%22Reagan%20shot%20J.R.%22%20may%20be%20going%20too%20far.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielKnoxvl:28,0012_003299_000600_0001,daniel_Knoxville_0030.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Still waiting for a pay raise,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Knoxville,Knoxville,Teachers | http://id.loc.gov/authorities/subjects/sh85132964,Christmas | http://id.loc.gov/authorities/subjects/sh85025303,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielKnoxvl%3A28,http://digital.lib.utk.edu/collections/islandora/object/cDanielKnoxvl%3A28/datastream/TN/view/Still%20waiting%20for%20a%20pay%20raise.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielNatPol:211,0012_003299_000985_0001,daniel_NationalPolitics_0222.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","Muskie calls for 'New Beginning""",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,Newspapers | http://id.loc.gov/authorities/subjects/sh85091588,,"Muskie, Ed ",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A211,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A211/datastream/TN/view/Muskie%20calls%20for%20%27New%20Beginning%22.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielInternat:235,0012_003299_000532_0001,daniel_International_0103.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Hey! Yesterday was Independence Day,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,circa 1980,1980,,approximate,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,International Politics,International Politics,Terrorism | http://id.loc.gov/authorities/subjects/sh85134112,Middle East | http://id.loc.gov/authorities/subjects/sh85090501,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A235,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A235/datastream/TN/view/Hey%21%20Yesterday%20was%20Independence%20Day.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTenn:102,0012_003299_001526_0001,daniel_Tennessee_0112.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Do not feed the bears.  Feed the slot machines.,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Tennessee,Tennessee,Gambling | http://id.loc.gov/authorities/subjects/sh85052909,,,,"Great Smoky Mountains (N.C. and Tenn.) | URI: http://id.loc.gov/authorities/subjects/sh85057008 | Coordinates: 35.58333N, 83.50833W",,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A102,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A102/datastream/TN/view/Do%20not%20feed%20the%20bears.%20%20Feed%20the%20slot%20machines..jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
